season,round,position,points,wins,driverId
2014,2,21,0.0,0,maldonado
2014,2,22,0.0,0,ricciardo
2014,3,1,61.0,1,rosberg
2014,3,2,50.0,2,hamilton
2014,3,3,28.0,0,hulkenberg
2014,3,4,26.0,0,alonso
2014,3,5,23.0,0,button
2014,3,6,23.0,0,vettel
2014,3,7,20.0,0,kevin_magnussen
2014,3,8,18.0,0,bottas
2014,3,9,16.0,0,perez
2014,3,10,12.0,0,ricciardo
2014,3,11,12.0,0,massa
2014,3,12,7.0,0,raikkonen
2014,3,13,4.0,0,vergne
2014,3,14,3.0,0,kvyat
2014,3,15,0.0,0,grosjean
2014,3,16,0.0,0,sutil
2014,3,17,0.0,0,gutierrez
2014,3,18,0.0,0,chilton
2014,3,19,0.0,0,kobayashi
2014,3,20,0.0,0,maldonado
2014,3,21,0.0,0,ericsson
2014,3,22,0.0,0,jules_bianchi
2014,4,1,79.0,1,rosberg
2014,4,2,75.0,3,hamilton
2014,4,3,41.0,0,alonso
2014,4,4,36.0,0,hulkenberg
2014,4,5,33.0,0,vettel
2014,4,6,24.0,0,ricciardo
2014,4,7,24.0,0,bottas
2014,4,8,23.0,0,button
2014,4,9,20.0,0,kevin_magnussen
2014,4,10,18.0,0,perez
2014,4,11,12.0,0,massa
2014,4,12,11.0,0,raikkonen
2014,4,13,4.0,0,vergne
2014,4,14,4.0,0,kvyat
2014,4,15,0.0,0,grosjean
2014,4,16,0.0,0,sutil
2014,4,17,0.0,0,gutierrez
2014,4,18,0.0,0,chilton
2014,4,19,0.0,0,kobayashi
2014,4,20,0.0,0,maldonado
2014,4,21,0.0,0,ericsson
2014,4,22,0.0,0,jules_bianchi
2014,5,1,100.0,4,hamilton
2014,5,2,97.0,1,rosberg
2014,5,3,49.0,0,alonso
2014,5,4,45.0,0,vettel
2014,5,5,39.0,0,ricciardo
2014,5,6,37.0,0,hulkenberg
2014,5,7,34.0,0,bottas
2014,5,8,23.0,0,button
2014,5,9,20.0,0,kevin_magnussen
2014,5,10,20.0,0,perez
2014,5,11,17.0,0,raikkonen
2014,5,12,12.0,0,massa
2014,5,13,4.0,0,grosjean
2014,5,14,4.0,0,vergne
2014,5,15,4.0,0,kvyat
2014,5,16,0.0,0,sutil
2014,5,17,0.0,0,gutierrez
2014,5,18,0.0,0,chilton
2014,5,19,0.0,0,kobayashi
2014,5,20,0.0,0,maldonado
2014,5,21,0.0,0,ericsson
2014,5,22,0.0,0,jules_bianchi
2014,6,1,122.0,2,rosberg
2014,6,2,118.0,4,hamilton
2014,6,3,61.0,0,alonso
2014,6,4,54.0,0,ricciardo
2014,6,5,47.0,0,hulkenberg
2014,6,6,45.0,0,vettel
2014,6,7,34.0,0,bottas
2014,6,8,31.0,0,button
2014,6,9,21.0,0,kevin_magnussen
2014,6,10,20.0,0,perez
2014,6,11,18.0,0,massa
2014,6,12,17.0,0,raikkonen
2014,6,13,8.0,0,grosjean
2014,6,14,4.0,0,vergne
2014,6,15,4.0,0,kvyat
2014,6,16,2.0,0,jules_bianchi
2014,6,17,0.0,0,ericsson
2014,6,18,0.0,0,sutil
2014,6,19,0.0,0,gutierrez
2014,6,20,0.0,0,chilton
2014,6,21,0.0,0,kobayashi
2014,6,22,0.0,0,maldonado
2014,7,1,140.0,2,rosberg
2014,7,2,118.0,4,hamilton
2014,7,3,79.0,1,ricciardo
2014,7,4,69.0,0,alonso
2014,7,5,60.0,0,vettel
2014,7,6,57.0,0,hulkenberg
2014,7,7,43.0,0,button
2014,7,8,40.0,0,bottas
2014,7,9,23.0,0,kevin_magnussen
2014,7,10,20.0,0,perez
2014,7,11,18.0,0,massa
2014,7,12,18.0,0,raikkonen
2014,7,13,8.0,0,grosjean
2014,7,14,8.0,0,vergne
2014,7,15,4.0,0,kvyat
2014,7,16,2.0,0,jules_bianchi
2014,7,17,0.0,0,sutil
2014,7,18,0.0,0,ericsson
2014,7,19,0.0,0,gutierrez
2014,7,20,0.0,0,chilton
2014,7,21,0.0,0,kobayashi
2014,7,22,0.0,0,maldonado
2014,8,1,165.0,3,rosberg
2014,8,2,136.0,4,hamilton
2014,8,3,83.0,1,ricciardo
2014,8,4,79.0,0,alonso
2014,8,5,60.0,0,vettel
2014,8,6,59.0,0,hulkenberg
2014,8,7,55.0,0,bottas
2014,8,8,43.0,0,button
2014,8,9,30.0,0,massa
2014,8,10,29.0,0,kevin_magnussen
2014,8,11,28.0,0,perez
2014,8,12,19.0,0,raikkonen
2014,8,13,8.0,0,grosjean
2014,8,14,8.0,0,vergne
2014,8,15,4.0,0,kvyat
2014,8,16,2.0,0,jules_bianchi
2014,8,17,0.0,0,sutil
2014,8,18,0.0,0,ericsson
2014,8,19,0.0,0,maldonado
2014,8,20,0.0,0,gutierrez
2014,8,21,0.0,0,chilton
2014,8,22,0.0,0,kobayashi
2014,9,1,165.0,3,rosberg
2014,9,2,161.0,5,hamilton
2014,9,3,98.0,1,ricciardo
2014,9,4,87.0,0,alonso
2014,9,5,73.0,0,bottas
2014,9,6,70.0,0,vettel
2014,9,7,63.0,0,hulkenberg
2014,9,8,55.0,0,button
2014,9,9,35.0,0,kevin_magnussen
2014,9,10,30.0,0,massa
2014,9,11,28.0,0,perez
2014,9,12,19.0,0,raikkonen
2014,9,13,9.0,0,vergne
2014,9,14,8.0,0,grosjean
2014,9,15,6.0,0,kvyat
2014,9,16,2.0,0,jules_bianchi
2014,9,17,0.0,0,sutil
2014,9,18,0.0,0,ericsson
2014,9,19,0.0,0,maldonado
2014,9,20,0.0,0,gutierrez
2014,9,21,0.0,0,chilton
2014,9,22,0.0,0,kobayashi
2014,10,1,190.0,4,rosberg
2014,10,2,176.0,5,hamilton
2014,10,3,106.0,1,ricciardo
2014,10,4,97.0,0,alonso
2014,10,5,91.0,0,bottas
2014,10,6,82.0,0,vettel
2014,10,7,69.0,0,hulkenberg
2014,10,8,59.0,0,button
2014,10,9,37.0,0,kevin_magnussen
2014,10,10,30.0,0,massa
2014,10,11,29.0,0,perez
2014,10,12,19.0,0,raikkonen
2014,10,13,9.0,0,vergne
2014,10,14,8.0,0,grosjean
2014,10,15,6.0,0,kvyat
2014,10,16,2.0,0,jules_bianchi
2014,10,17,0.0,0,sutil
2014,10,18,0.0,0,ericsson
2014,10,19,0.0,0,maldonado
2014,10,20,0.0,0,gutierrez
2014,10,21,0.0,0,chilton
2014,10,22,0.0,0,kobayashi
2014,11,1,202.0,4,rosberg
2014,11,2,191.0,5,hamilton
2014,11,3,131.0,2,ricciardo
2014,11,4,115.0,0,alonso
2014,11,5,95.0,0,bottas
2014,11,6,88.0,0,vettel
2014,11,7,69.0,0,hulkenberg
2014,11,8,60.0,0,button
2014,11,9,40.0,0,massa
2014,11,10,37.0,0,kevin_magnussen
2014,11,11,29.0,0,perez
2014,11,12,27.0,0,raikkonen
2014,11,13,11.0,0,vergne
2014,11,14,8.0,0,grosjean
2014,11,15,6.0,0,kvyat
2014,11,16,2.0,0,jules_bianchi
2014,11,17,0.0,0,sutil
2014,11,18,0.0,0,ericsson
2014,11,19,0.0,0,maldonado
2014,11,20,0.0,0,gutierrez
2014,11,21,0.0,0,chilton
2014,11,22,0.0,0,kobayashi
2014,12,1,220.0,4,rosberg
2014,12,2,191.0,5,hamilton
2014,12,3,156.0,3,ricciardo
2014,12,4,121.0,0,alonso
2014,12,5,110.0,0,bottas
2014,12,6,98.0,0,vettel
2014,12,7,70.0,0,hulkenberg
2014,12,8,68.0,0,button
2014,12,9,40.0,0,massa
2014,12,10,39.0,0,raikkonen
2014,12,11,37.0,0,kevin_magnussen
2014,12,12,33.0,0,perez
2014,12,13,11.0,0,vergne
2014,12,14,8.0,0,grosjean
2014,12,15,8.0,0,kvyat
2014,12,16,2.0,0,jules_bianchi
2014,12,17,0.0,0,sutil
2014,12,18,0.0,0,ericsson
2014,12,19,0.0,0,maldonado
2014,12,20,0.0,0,gutierrez
2014,12,21,0.0,0,chilton
2014,12,22,0.0,0,kobayashi
2014,12,23,0.0,0,lotterer
2014,13,1,238.0,4,rosberg
2014,13,2,216.0,6,hamilton
2014,13,3,166.0,3,ricciardo
2014,13,4,122.0,0,bottas
2014,13,5,121.0,0,alonso
2014,13,6,106.0,0,vettel
2014,13,7,72.0,0,button
2014,13,8,70.0,0,hulkenberg
2014,13,9,55.0,0,massa
2014,13,10,41.0,0,raikkonen
2014,13,11,39.0,0,perez
2014,13,12,38.0,0,kevin_magnussen
2014,13,13,11.0,0,vergne
2014,13,14,8.0,0,grosjean
2014,13,15,8.0,0,kvyat
2014,13,16,2.0,0,jules_bianchi
2014,13,17,0.0,0,sutil
2014,13,18,0.0,0,ericsson
2014,13,19,0.0,0,maldonado
2014,13,20,0.0,0,gutierrez
2014,13,21,0.0,0,chilton
2014,13,22,0.0,0,kobayashi
2014,13,23,0.0,0,lotterer
2014,14,1,241.0,7,hamilton
2014,14,2,238.0,4,rosberg
2014,14,3,181.0,3,ricciardo
2014,14,4,133.0,0,alonso
2014,14,5,124.0,0,vettel
2014,14,6,122.0,0,bottas
2014,14,7,72.0,0,button
2014,14,8,72.0,0,hulkenberg
2014,14,9,65.0,0,massa
2014,14,10,45.0,0,perez
2014,14,11,45.0,0,raikkonen
2014,14,12,39.0,0,kevin_magnussen
2014,14,13,19.0,0,vergne
2014,14,14,8.0,0,grosjean
2014,14,15,8.0,0,kvyat
2014,14,16,2.0,0,jules_bianchi
2014,14,17,0.0,0,sutil
2014,14,18,0.0,0,ericsson
2014,14,19,0.0,0,maldonado
2014,14,20,0.0,0,gutierrez
2014,14,21,0.0,0,chilton
2014,14,22,0.0,0,kobayashi
2014,14,23,0.0,0,lotterer
2014,15,1,266.0,8,hamilton
2014,15,2,256.0,4,rosberg
2014,15,3,193.0,3,ricciardo
2014,15,4,139.0,0,vettel
2014,15,5,133.0,0,alonso
2014,15,6,130.0,0,bottas
2014,15,7,82.0,0,button
2014,15,8,76.0,0,hulkenberg
2014,15,9,71.0,0,massa
2014,15,10,46.0,0,perez
2014,15,11,45.0,0,raikkonen
2014,15,12,39.0,0,kevin_magnussen
2014,15,13,21.0,0,vergne
2014,15,14,8.0,0,grosjean
2014,15,15,8.0,0,kvyat
2014,15,16,2.0,0,jules_bianchi
2014,15,17,0.0,0,sutil
2014,15,18,0.0,0,ericsson
2014,15,19,0.0,0,maldonado
2014,15,20,0.0,0,gutierrez
2014,15,21,0.0,0,chilton
2014,15,22,0.0,0,kobayashi
2014,15,23,0.0,0,lotterer
2014,16,1,291.0,9,hamilton
2014,16,2,274.0,4,rosberg
2014,16,3,199.0,3,ricciardo
2014,16,4,145.0,0,bottas
2014,16,5,143.0,0,vettel
2014,16,6,141.0,0,alonso
2014,16,7,94.0,0,button
2014,16,8,76.0,0,hulkenberg
2014,16,9,71.0,0,massa
2014,16,10,49.0,0,kevin_magnussen
2014,16,11,47.0,0,perez
2014,16,12,47.0,0,raikkonen
2014,16,13,21.0,0,vergne
2014,16,14,8.0,0,grosjean
2014,16,15,8.0,0,kvyat
2014,16,16,2.0,0,jules_bianchi
2014,16,17,0.0,0,sutil
2014,16,18,0.0,0,ericsson
2014,16,19,0.0,0,maldonado
2014,16,20,0.0,0,gutierrez
2014,16,21,0.0,0,chilton
2014,16,22,0.0,0,kobayashi
2014,16,23,0.0,0,lotterer
2014,17,1,316.0,10,hamilton
2014,17,2,292.0,4,rosberg
2014,17,3,214.0,3,ricciardo
2014,17,4,155.0,0,bottas
2014,17,5,149.0,0,vettel
2014,17,6,149.0,0,alonso
2014,17,7,94.0,0,button
2014,17,8,83.0,0,massa
2014,17,9,76.0,0,hulkenberg
2014,17,10,53.0,0,kevin_magnussen
2014,17,11,47.0,0,perez
2014,17,12,47.0,0,raikkonen
2014,17,13,22.0,0,vergne
2014,17,14,8.0,0,grosjean
2014,17,15,8.0,0,kvyat
2014,17,16,2.0,0,maldonado
2014,17,17,2.0,0,jules_bianchi
2014,17,18,0.0,0,sutil
2014,17,19,0.0,0,ericsson
2014,17,20,0.0,0,gutierrez
2014,17,21,0.0,0,chilton
2014,17,22,0.0,0,kobayashi
2014,17,23,0.0,0,lotterer
2014,18,1,334.0,10,hamilton
2014,18,2,317.0,5,rosberg
2014,18,3,214.0,3,ricciardo
2014,18,4,159.0,0,vettel
2014,18,5,157.0,0,alonso
2014,18,6,156.0,0,bottas
2014,18,7,106.0,0,button
2014,18,8,98.0,0,massa
2014,18,9,80.0,0,hulkenberg
2014,18,10,55.0,0,kevin_magnussen
2014,18,11,53.0,0,raikkonen
2014,18,12,47.0,0,perez
2014,18,13,22.0,0,vergne
2014,18,14,8.0,0,grosjean
2014,18,15,8.0,0,kvyat
2014,18,16,2.0,0,maldonado
2014,18,17,2.0,0,jules_bianchi
2014,18,18,0.0,0,sutil
2014,18,19,0.0,0,ericsson
2014,18,20,0.0,0,gutierrez
2014,18,21,0.0,0,chilton
2014,18,22,0.0,0,kobayashi
2014,18,23,0.0,0,lotterer
2014,19,1,384.0,11,hamilton
2014,19,2,317.0,5,rosberg
2014,19,3,238.0,3,ricciardo
2014,19,4,186.0,0,bottas
2014,19,5,167.0,0,vettel
2014,19,6,161.0,0,alonso
2014,19,7,134.0,0,massa
2014,19,8,126.0,0,button
2014,19,9,96.0,0,hulkenberg
2014,19,10,59.0,0,perez
2014,19,11,55.0,0,kevin_magnussen
2014,19,12,55.0,0,raikkonen
2014,19,13,22.0,0,vergne
2014,19,14,8.0,0,grosjean
2014,19,15,8.0,0,kvyat
2014,19,16,2.0,0,maldonado
2014,19,17,2.0,0,jules_bianchi
2014,19,18,0.0,0,sutil
2014,19,19,0.0,0,ericsson
2014,19,20,0.0,0,gutierrez
2014,19,21,0.0,0,chilton
2014,19,22,0.0,0,kobayashi
2014,19,23,0.0,0,stevens
2014,19,24,0.0,0,lotterer
2015,1,1,25.0,1,hamilton
2015,1,2,18.0,0,rosberg
2015,1,3,15.0,0,vettel
2015,1,4,12.0,0,massa
2015,1,5,10.0,0,nasr
2015,1,6,8.0,0,ricciardo
2015,1,7,6.0,0,hulkenberg
2015,1,8,4.0,0,ericsson
2015,1,9,2.0,0,sainz
2015,1,10,1.0,0,perez
2015,1,11,0.0,0,button
2015,1,12,0.0,0,raikkonen
2015,1,13,0.0,0,max_verstappen
2015,1,14,0.0,0,grosjean
2015,1,15,0.0,0,maldonado
2015,1,16,0.0,0,kvyat
2015,1,17,0.0,0,kevin_magnussen
2015,1,18,0.0,0,bottas
2015,2,1,43.0,1,hamilton
2015,2,2,40.0,1,vettel
2015,2,3,33.0,0,rosberg
2015,2,4,20.0,0,massa
2015,2,5,12.0,0,raikkonen
2015,2,6,10.0,0,nasr
2015,2,7,10.0,0,bottas
2015,2,8,9.0,0,ricciardo
2015,2,9,6.0,0,hulkenberg
2015,2,10,6.0,0,max_verstappen
2015,2,11,6.0,0,sainz
2015,2,12,4.0,0,ericsson
2015,2,13,2.0,0,kvyat
2015,2,14,1.0,0,perez
2015,2,15,0.0,0,grosjean
2015,2,16,0.0,0,button
2015,2,17,0.0,0,merhi
2015,2,18,0.0,0,maldonado
2015,2,19,0.0,0,kevin_magnussen
2015,2,20,0.0,0,alonso
2015,2,21,0.0,0,stevens
2015,3,1,68.0,2,hamilton
2015,3,2,55.0,1,vettel
2015,3,3,51.0,0,rosberg
2015,3,4,30.0,0,massa
2015,3,5,24.0,0,raikkonen
2015,3,6,18.0,0,bottas
2015,3,7,14.0,0,nasr
2015,3,8,11.0,0,ricciardo
2015,3,9,6.0,0,grosjean
2015,3,10,6.0,0,hulkenberg
2015,3,11,6.0,0,max_verstappen
2015,3,12,6.0,0,sainz
2015,3,13,5.0,0,ericsson
2015,3,14,2.0,0,kvyat
2015,3,15,1.0,0,perez
2015,3,16,0.0,0,button
2015,3,17,0.0,0,alonso
2015,3,18,0.0,0,merhi
2015,3,19,0.0,0,stevens
2015,3,20,0.0,0,maldonado
2015,3,21,0.0,0,kevin_magnussen
2015,4,1,93.0,3,hamilton
2015,4,2,66.0,0,rosberg
2015,4,3,65.0,1,vettel
2015,4,4,42.0,0,raikkonen
2015,4,5,31.0,0,massa
2015,4,6,30.0,0,bottas
2015,4,7,19.0,0,ricciardo
2015,4,8,14.0,0,nasr
2015,4,9,12.0,0,grosjean
2015,4,10,6.0,0,hulkenberg
2015,4,11,6.0,0,max_verstappen
2015,4,12,6.0,0,sainz
2015,4,13,5.0,0,perez
2015,4,14,5.0,0,ericsson
2015,4,15,4.0,0,kvyat
2015,4,16,0.0,0,alonso
2015,4,17,0.0,0,button
2015,4,18,0.0,0,merhi
2015,4,19,0.0,0,stevens
2015,4,20,0.0,0,maldonado
2015,4,21,0.0,0,kevin_magnussen
2015,5,1,111.0,3,hamilton
2015,5,2,91.0,1,rosberg
2015,5,3,80.0,1,vettel
2015,5,4,52.0,0,raikkonen
2015,5,5,42.0,0,bottas
2015,5,6,39.0,0,massa
2015,5,7,25.0,0,ricciardo
2015,5,8,16.0,0,grosjean
2015,5,9,14.0,0,nasr
2015,5,10,8.0,0,sainz
2015,5,11,6.0,0,max_verstappen
2015,5,12,6.0,0,hulkenberg
2015,5,13,5.0,0,perez
2015,5,14,5.0,0,ericsson
2015,5,15,5.0,0,kvyat
2015,5,16,0.0,0,alonso
2015,5,17,0.0,0,button
2015,5,18,0.0,0,merhi
2015,5,19,0.0,0,stevens
2015,5,20,0.0,0,maldonado
2015,5,21,0.0,0,kevin_magnussen
2015,6,1,126.0,3,hamilton
2015,6,2,116.0,2,rosberg
2015,6,3,98.0,1,vettel
2015,6,4,60.0,0,raikkonen
2015,6,5,42.0,0,bottas
2015,6,6,39.0,0,massa
2015,6,7,35.0,0,ricciardo
2015,6,8,17.0,0,kvyat
2015,6,9,16.0,0,nasr
2015,6,10,16.0,0,grosjean
2015,6,11,11.0,0,perez
2015,6,12,9.0,0,sainz
2015,6,13,6.0,0,hulkenberg
2015,6,14,6.0,0,max_verstappen
2015,6,15,5.0,0,ericsson
2015,6,16,4.0,0,button
2015,6,17,0.0,0,alonso
2015,6,18,0.0,0,merhi
2015,6,19,0.0,0,stevens
2015,6,20,0.0,0,maldonado
2015,6,21,0.0,0,kevin_magnussen
2015,7,1,151.0,4,hamilton
2015,7,2,134.0,2,rosberg
2015,7,3,108.0,1,vettel
2015,7,4,72.0,0,raikkonen
2015,7,5,57.0,0,bottas
2015,7,6,47.0,0,massa
2015,7,7,35.0,0,ricciardo
2015,7,8,19.0,0,kvyat
2015,7,9,17.0,0,grosjean
2015,7,10,16.0,0,nasr
2015,7,11,11.0,0,perez
2015,7,12,10.0,0,hulkenberg
2015,7,13,9.0,0,sainz
2015,7,14,6.0,0,max_verstappen
2015,7,15,6.0,0,maldonado
2015,7,16,5.0,0,ericsson
2015,7,17,4.0,0,button
2015,7,18,0.0,0,alonso
2015,7,19,0.0,0,merhi
2015,7,20,0.0,0,stevens
2015,7,21,0.0,0,kevin_magnussen
2015,8,1,169.0,4,hamilton
2015,8,2,159.0,3,rosberg
2015,8,3,120.0,1,vettel
2015,8,4,72.0,0,raikkonen
2015,8,5,67.0,0,bottas
2015,8,6,62.0,0,massa
2015,8,7,36.0,0,ricciardo
2015,8,8,19.0,0,kvyat
2015,8,9,18.0,0,hulkenberg
2015,8,10,17.0,0,grosjean
2015,8,11,16.0,0,nasr
2015,8,12,13.0,0,perez
2015,8,13,12.0,0,maldonado
2015,8,14,10.0,0,max_verstappen
2015,8,15,9.0,0,sainz
2015,8,16,5.0,0,ericsson
2015,8,17,4.0,0,button
2015,8,18,0.0,0,alonso
2015,8,19,0.0,0,merhi
2015,8,20,0.0,0,stevens
2015,8,21,0.0,0,kevin_magnussen
2015,9,1,194.0,5,hamilton
2015,9,2,177.0,3,rosberg
2015,9,3,135.0,1,vettel
2015,9,4,77.0,0,bottas
2015,9,5,76.0,0,raikkonen
2015,9,6,74.0,0,massa
2015,9,7,36.0,0,ricciardo
2015,9,8,27.0,0,kvyat
2015,9,9,24.0,0,hulkenberg
2015,9,10,17.0,0,grosjean
2015,9,11,16.0,0,nasr
2015,9,12,15.0,0,perez
2015,9,13,12.0,0,maldonado
2015,9,14,10.0,0,max_verstappen
2015,9,15,9.0,0,sainz
2015,9,16,5.0,0,ericsson
2015,9,17,4.0,0,button
2015,9,18,1.0,0,alonso
2015,9,19,0.0,0,merhi
2015,9,20,0.0,0,stevens
2015,9,21,0.0,0,kevin_magnussen
2015,10,1,202.0,5,hamilton
2015,10,2,181.0,3,rosberg
2015,10,3,160.0,2,vettel
2015,10,4,77.0,0,bottas
2015,10,5,76.0,0,raikkonen
2015,10,6,74.0,0,massa
2015,10,7,51.0,0,ricciardo
2015,10,8,45.0,0,kvyat
2015,10,9,24.0,0,hulkenberg
2015,10,10,23.0,0,grosjean
2015,10,11,22.0,0,max_verstappen
2015,10,12,16.0,0,nasr
2015,10,13,15.0,0,perez
2015,10,14,12.0,0,maldonado
2015,10,15,11.0,0,alonso
2015,10,16,9.0,0,sainz
2015,10,17,6.0,0,button
2015,10,18,6.0,0,ericsson
2015,10,19,0.0,0,merhi
2015,10,20,0.0,0,stevens
2015,10,21,0.0,0,kevin_magnussen
2015,11,1,227.0,6,hamilton
2015,11,2,199.0,3,rosberg
2015,11,3,160.0,2,vettel
2015,11,4,82.0,0,raikkonen
2015,11,5,82.0,0,massa
2015,11,6,79.0,0,bottas
2015,11,7,57.0,0,kvyat
2015,11,8,51.0,0,ricciardo
2015,11,9,38.0,0,grosjean
2015,11,10,26.0,0,max_verstappen
2015,11,11,25.0,0,perez
2015,11,12,24.0,0,hulkenberg
2015,11,13,16.0,0,nasr
2015,11,14,12.0,0,maldonado
2015,11,15,11.0,0,alonso
2015,11,16,9.0,0,sainz
2015,11,17,7.0,0,ericsson
2015,11,18,6.0,0,button
2015,11,19,0.0,0,merhi
2015,11,20,0.0,0,stevens
2015,11,21,0.0,0,kevin_magnussen
2015,12,1,252.0,7,hamilton
2015,12,2,199.0,3,rosberg
2015,12,3,178.0,2,vettel
2015,12,4,97.0,0,massa
2015,12,5,92.0,0,raikkonen
2015,12,6,91.0,0,bottas
2015,12,7,58.0,0,kvyat
2015,12,8,55.0,0,ricciardo
2015,12,9,38.0,0,grosjean
2015,12,10,33.0,0,perez
2015,12,11,30.0,0,hulkenberg
2015,12,12,26.0,0,max_verstappen
2015,12,13,16.0,0,nasr
2015,12,14,12.0,0,maldonado
2015,12,15,11.0,0,alonso
2015,12,16,9.0,0,sainz
2015,12,17,9.0,0,ericsson
2015,12,18,6.0,0,button
2015,12,19,0.0,0,merhi
2015,12,20,0.0,0,stevens
2015,12,21,0.0,0,kevin_magnussen
2015,13,1,252.0,7,hamilton
2015,13,2,211.0,3,rosberg
2015,13,3,203.0,3,vettel
2015,13,4,107.0,0,raikkonen
2015,13,5,101.0,0,bottas
2015,13,6,97.0,0,massa
2015,13,7,73.0,0,ricciardo
2015,13,8,66.0,0,kvyat
2015,13,9,39.0,0,perez
2015,13,10,38.0,0,grosjean
2015,13,11,30.0,0,max_verstappen
2015,13,12,30.0,0,hulkenberg
2015,13,13,17.0,0,nasr
2015,13,14,12.0,0,maldonado
2015,13,15,11.0,0,alonso
2015,13,16,11.0,0,sainz
2015,13,17,9.0,0,ericsson
2015,13,18,6.0,0,button
2015,13,19,0.0,0,merhi
2015,13,20,0.0,0,stevens
2015,13,21,0.0,0,rossi
2015,13,22,0.0,0,kevin_magnussen
2015,14,1,277.0,8,hamilton
2015,14,2,229.0,3,rosberg
2015,14,3,218.0,3,vettel
2015,14,4,119.0,0,raikkonen
2015,14,5,111.0,0,bottas
2015,14,6,97.0,0,massa
2015,14,7,73.0,0,ricciardo
2015,14,8,66.0,0,kvyat
2015,14,9,44.0,0,grosjean
2015,14,10,39.0,0,perez
2015,14,11,38.0,0,hulkenberg
2015,14,12,32.0,0,max_verstappen
2015,14,13,17.0,0,nasr
2015,14,14,16.0,0,maldonado
2015,14,15,12.0,0,sainz
2015,14,16,11.0,0,alonso
2015,14,17,9.0,0,ericsson
2015,14,18,6.0,0,button
2015,14,19,0.0,0,merhi
2015,14,20,0.0,0,stevens
2015,14,21,0.0,0,rossi
2015,14,22,0.0,0,kevin_magnussen
2015,15,1,302.0,9,hamilton
2015,15,2,236.0,3,vettel
2015,15,3,229.0,3,rosberg
2015,15,4,123.0,0,raikkonen
2015,15,5,111.0,0,bottas
2015,15,6,109.0,0,massa
2015,15,7,76.0,0,kvyat
2015,15,8,73.0,0,ricciardo
2015,15,9,54.0,0,perez
2015,15,10,44.0,0,grosjean
2015,15,11,38.0,0,hulkenberg
2015,15,12,33.0,0,max_verstappen
2015,15,13,25.0,0,nasr
2015,15,14,22.0,0,maldonado
2015,15,15,12.0,0,sainz
2015,15,16,11.0,0,alonso
2015,15,17,9.0,0,ericsson
2015,15,18,8.0,0,button
2015,15,19,0.0,0,merhi
2015,15,20,0.0,0,stevens
2015,15,21,0.0,0,rossi
2015,15,22,0.0,0,kevin_magnussen
2015,16,1,327.0,10,hamilton
2015,16,2,251.0,3,vettel
2015,16,3,247.0,3,rosberg
2015,16,4,123.0,0,raikkonen
2015,16,5,111.0,0,bottas
2015,16,6,109.0,0,massa
2015,16,7,76.0,0,kvyat
2015,16,8,74.0,0,ricciardo
2015,16,9,64.0,0,perez
2015,16,10,45.0,0,max_verstappen
2015,16,11,44.0,0,grosjean
2015,16,12,38.0,0,hulkenberg
2015,16,13,27.0,0,nasr
2015,16,14,26.0,0,maldonado
2015,16,15,18.0,0,sainz
2015,16,16,16.0,0,button
2015,16,17,11.0,0,alonso
2015,16,18,9.0,0,ericsson
2015,16,19,0.0,0,merhi
2015,16,20,0.0,0,rossi
2015,16,21,0.0,0,stevens
2015,16,22,0.0,0,kevin_magnussen
2015,17,1,345.0,10,hamilton
2015,17,2,272.0,4,rosberg
2015,17,3,251.0,3,vettel
2015,17,4,126.0,0,bottas
2015,17,5,123.0,0,raikkonen
2015,17,6,117.0,0,massa
2015,17,7,88.0,0,kvyat
2015,17,8,84.0,0,ricciardo
2015,17,9,68.0,0,perez
2015,17,10,47.0,0,max_verstappen
2015,17,11,45.0,0,grosjean
2015,17,12,44.0,0,hulkenberg
2015,17,13,27.0,0,nasr
2015,17,14,26.0,0,maldonado
2015,17,15,18.0,0,sainz
2015,17,16,16.0,0,button
2015,17,17,11.0,0,alonso
2015,17,18,9.0,0,ericsson
2015,17,19,0.0,0,merhi
2015,17,20,0.0,0,rossi
2015,17,21,0.0,0,stevens
2015,17,22,0.0,0,kevin_magnussen
2015,18,1,363.0,10,hamilton
2015,18,2,297.0,5,rosberg
2015,18,3,266.0,3,vettel
2015,18,4,136.0,0,bottas
2015,18,5,135.0,0,raikkonen
2015,18,6,117.0,0,massa
2015,18,7,94.0,0,kvyat
2015,18,8,84.0,0,ricciardo
2015,18,9,68.0,0,perez
2015,18,10,52.0,0,hulkenberg
2015,18,11,49.0,0,grosjean
2015,18,12,49.0,0,max_verstappen
2015,18,13,27.0,0,nasr
2015,18,14,27.0,0,maldonado
2015,18,15,18.0,0,sainz
2015,18,16,16.0,0,button
2015,18,17,11.0,0,alonso
2015,18,18,9.0,0,ericsson
2015,18,19,0.0,0,merhi
2015,18,20,0.0,0,rossi
2015,18,21,0.0,0,stevens
2015,18,22,0.0,0,kevin_magnussen
2015,19,1,381.0,10,hamilton
2015,19,2,322.0,6,rosberg
2015,19,3,278.0,3,vettel
2015,19,4,150.0,0,raikkonen
2015,19,5,136.0,0,bottas
2015,19,6,121.0,0,massa
2015,19,7,95.0,0,kvyat
2015,19,8,92.0,0,ricciardo
2015,19,9,78.0,0,perez
2015,19,10,58.0,0,hulkenberg
2015,19,11,51.0,0,grosjean
2015,19,12,49.0,0,max_verstappen
2015,19,13,27.0,0,nasr
2015,19,14,27.0,0,maldonado
2015,19,15,18.0,0,sainz
