Season,Round,CircuitID,Position,DriverID,Code,PermanentNumber,GivenName,FamilyName,DateOfBirth,Nationality,ConstructorID,ConstructorName,ConstructorNationality,Q1,Q2,Q3
2003,4,imola,3,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:22.557,0,0
2003,4,imola,4,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:22.789,0,0
2003,4,imola,5,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:23.015,0,0
2003,4,imola,6,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,1:23.148,0,0
2003,4,imola,7,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:23.160,0,0
2003,4,imola,8,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:23.169,0,0
2003,4,imola,9,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,1:23.381,0,0
2003,4,imola,10,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:23.460,0,0
2003,4,imola,11,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,1:23.700,0,0
2003,4,imola,12,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:23.818,0,0
2003,4,imola,13,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:23.838,0,0
2003,4,imola,14,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:23.932,0,0
2003,4,imola,15,pizzonia,PIZ,0,Antônio,Pizzonia,1980-09-11,Brazilian,jaguar,Jaguar,British,1:24.147,0,0
2003,4,imola,16,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:24.190,0,0
2003,4,imola,17,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:24.317,0,0
2003,4,imola,18,wilson,,0,Justin,Wilson,1978-07-31,British,minardi,Minardi,Italian,1:25.826,0,0
2003,4,imola,19,firman,,0,Ralph,Firman,1975-05-20,Irish,jordan,Jordan,Irish,1:26.357,0,0
2003,4,imola,20,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,0,0,0
2003,5,catalunya,1,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:17.762,0,0
2003,5,catalunya,2,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:18.020,0,0
2003,5,catalunya,3,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:18.233,0,0
2003,5,catalunya,4,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:18.615,0,0
2003,5,catalunya,5,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,1:18.704,0,0
2003,5,catalunya,6,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:18.811,0,0
2003,5,catalunya,7,ralf_schumacher,SCH,0,Ralf,Schumacher,1975-06-30,German,williams,Williams,British,1:19.006,0,0
2003,5,catalunya,8,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:19.128,0,0
2003,5,catalunya,9,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:19.377,0,0
2003,5,catalunya,10,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:19.427,0,0
2003,5,catalunya,11,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:19.563,0,0
2003,5,catalunya,12,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:19.615,0,0
2003,5,catalunya,13,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:19.623,0,0
2003,5,catalunya,14,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,1:19.646,0,0
2003,5,catalunya,15,firman,,0,Ralph,Firman,1975-05-20,Irish,jordan,Jordan,Irish,1:20.215,0,0
2003,5,catalunya,16,pizzonia,PIZ,0,Antônio,Pizzonia,1980-09-11,Brazilian,jaguar,Jaguar,British,1:20.308,0,0
2003,5,catalunya,17,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:20.976,0,0
2003,5,catalunya,18,wilson,,0,Justin,Wilson,1978-07-31,British,minardi,Minardi,Italian,1:22.104,0,0
2003,5,catalunya,19,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,1:22.237,0,0
2003,5,catalunya,20,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,0,0,0
2003,6,red_bull_ring,1,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:09.150,0,0
2003,6,red_bull_ring,2,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,1:09.189,0,0
2003,6,red_bull_ring,3,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:09.391,0,0
2003,6,red_bull_ring,4,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,1:09.725,0,0
2003,6,red_bull_ring,5,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:09.784,0,0
2003,6,red_bull_ring,6,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:09.890,0,0
2003,6,red_bull_ring,7,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,1:09.935,0,0
2003,6,red_bull_ring,8,pizzonia,PIZ,0,Antônio,Pizzonia,1980-09-11,Brazilian,jaguar,Jaguar,British,1:10.045,0,0
2003,6,red_bull_ring,9,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:10.105,0,0
2003,6,red_bull_ring,10,ralf_schumacher,SCH,0,Ralf,Schumacher,1975-06-30,German,williams,Williams,British,1:10.279,0,0
2003,6,red_bull_ring,11,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:10.402,0,0
2003,6,red_bull_ring,12,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:10.618,0,0
2003,6,red_bull_ring,13,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:10.834,0,0
2003,6,red_bull_ring,14,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:10.893,0,0
2003,6,red_bull_ring,15,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:11.307,0,0
2003,6,red_bull_ring,16,firman,,0,Ralph,Firman,1975-05-20,Irish,jordan,Jordan,Irish,1:11.505,0,0
2003,6,red_bull_ring,17,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:11.662,0,0
2003,6,red_bull_ring,18,wilson,,0,Justin,Wilson,1978-07-31,British,minardi,Minardi,Italian,1:14.508,0,0
2003,6,red_bull_ring,19,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:20.113,0,0
2003,6,red_bull_ring,20,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,0,0,0
2003,7,monaco,1,ralf_schumacher,SCH,0,Ralf,Schumacher,1975-06-30,German,williams,Williams,British,1:15.259,0,0
2003,7,monaco,2,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,1:15.295,0,0
2003,7,monaco,3,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:15.415,0,0
2003,7,monaco,4,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:15.500,0,0
2003,7,monaco,5,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:15.644,0,0
2003,7,monaco,6,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:15.700,0,0
2003,7,monaco,7,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:15.820,0,0
2003,7,monaco,8,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:15.884,0,0
2003,7,monaco,9,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:16.237,0,0
2003,7,monaco,10,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:16.744,0,0
2003,7,monaco,11,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:16.755,0,0
2003,7,monaco,12,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:16.967,0,0
2003,7,monaco,13,pizzonia,PIZ,0,Antônio,Pizzonia,1980-09-11,Brazilian,jaguar,Jaguar,British,1:17.103,0,0
2003,7,monaco,14,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,1:17.176,0,0
2003,7,monaco,15,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:17.402,0,0
2003,7,monaco,16,firman,,0,Ralph,Firman,1975-05-20,Irish,jordan,Jordan,Irish,1:17.452,0,0
2003,7,monaco,17,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:17.464,0,0
2003,7,monaco,18,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,1:18.706,0,0
2003,7,monaco,19,wilson,,0,Justin,Wilson,1978-07-31,British,minardi,Minardi,Italian,1:20.063,0,0
2003,7,monaco,20,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,0,0,0
2003,8,villeneuve,1,ralf_schumacher,SCH,0,Ralf,Schumacher,1975-06-30,German,williams,Williams,British,1:15.529,0,0
2003,8,villeneuve,2,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:15.923,0,0
2003,8,villeneuve,3,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:16.047,0,0
2003,8,villeneuve,4,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:16.048,0,0
2003,8,villeneuve,5,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:16.143,0,0
2003,8,villeneuve,6,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:16.182,0,0
2003,8,villeneuve,7,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:16.598,0,0
2003,8,villeneuve,8,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:16.718,0,0
2003,8,villeneuve,9,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:16.826,0,0
2003,8,villeneuve,10,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:16.939,0,0
2003,8,villeneuve,11,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:17.024,0,0
2003,8,villeneuve,12,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,1:17.086,0,0
2003,8,villeneuve,13,pizzonia,PIZ,0,Antônio,Pizzonia,1980-09-11,Brazilian,jaguar,Jaguar,British,1:17.337,0,0
2003,8,villeneuve,14,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:17.347,0,0
2003,8,villeneuve,15,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,1:18.014,0,0
2003,8,villeneuve,16,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:18.036,0,0
2003,8,villeneuve,17,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,1:18.205,0,0
2003,8,villeneuve,18,wilson,,0,Justin,Wilson,1978-07-31,British,minardi,Minardi,Italian,1:18.560,0,0
2003,8,villeneuve,19,firman,,0,Ralph,Firman,1975-05-20,Irish,jordan,Jordan,Irish,1:18.692,0,0
2003,8,villeneuve,20,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,0,0,0
2003,9,nurburgring,1,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,1:31.523,0,0
2003,9,nurburgring,2,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:31.555,0,0
2003,9,nurburgring,3,ralf_schumacher,SCH,0,Ralf,Schumacher,1975-06-30,German,williams,Williams,British,1:31.619,0,0
2003,9,nurburgring,4,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:31.765,0,0
2003,9,nurburgring,5,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:31.780,0,0
2003,9,nurburgring,6,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:31.976,0,0
2003,9,nurburgring,7,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:32.350,0,0
2003,9,nurburgring,8,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:32.424,0,0
2003,9,nurburgring,9,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:32.742,0,0
2003,9,nurburgring,10,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:32.949,0,0
2003,9,nurburgring,11,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:33.066,0,0
2003,9,nurburgring,12,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,1:33.395,0,0
2003,9,nurburgring,13,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:33.553,0,0
2003,9,nurburgring,14,firman,,0,Ralph,Firman,1975-05-20,Irish,jordan,Jordan,Irish,1:33.827,0,0
2003,9,nurburgring,15,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:34.000,0,0
2003,9,nurburgring,16,pizzonia,PIZ,0,Antônio,Pizzonia,1980-09-11,Brazilian,jaguar,Jaguar,British,1:34.159,0,0
2003,9,nurburgring,17,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:34.596,0,0
2003,9,nurburgring,18,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,1:36.318,0,0
2003,9,nurburgring,19,wilson,,0,Justin,Wilson,1978-07-31,British,minardi,Minardi,Italian,1:36.485,0,0
2003,9,nurburgring,20,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,0,0,0
2003,10,magny_cours,1,ralf_schumacher,SCH,0,Ralf,Schumacher,1975-06-30,German,williams,Williams,British,1:15.019,0,0
2003,10,magny_cours,2,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:15.136,0,0
2003,10,magny_cours,3,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:15.480,0,0
2003,10,magny_cours,4,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,1:15.533,0,0
2003,10,magny_cours,5,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:15.628,0,0
2003,10,magny_cours,6,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:15.967,0,0
2003,10,magny_cours,7,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:16.087,0,0
2003,10,magny_cours,8,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:16.166,0,0
2003,10,magny_cours,9,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:16.308,0,0
2003,10,magny_cours,10,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:16.345,0,0
2003,10,magny_cours,11,pizzonia,PIZ,0,Antônio,Pizzonia,1980-09-11,Brazilian,jaguar,Jaguar,British,1:16.965,0,0
2003,10,magny_cours,12,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:16.990,0,0
2003,10,magny_cours,13,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:17.068,0,0
2003,10,magny_cours,14,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,1:17.077,0,0
2003,10,magny_cours,15,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,1:17.445,0,0
2003,10,magny_cours,16,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:17.562,0,0
2003,10,magny_cours,17,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:18.431,0,0
2003,10,magny_cours,18,firman,,0,Ralph,Firman,1975-05-20,Irish,jordan,Jordan,Irish,1:18.514,0,0
2003,10,magny_cours,19,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,1:18.709,0,0
2003,10,magny_cours,20,wilson,,0,Justin,Wilson,1978-07-31,British,minardi,Minardi,Italian,1:19.619,0,0
2003,11,silverstone,1,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:21.209,0,0
2003,11,silverstone,2,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:21.381,0,0
2003,11,silverstone,3,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,1:21.695,0,0
2003,11,silverstone,4,ralf_schumacher,SCH,0,Ralf,Schumacher,1975-06-30,German,williams,Williams,British,1:21.727,0,0
2003,11,silverstone,5,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:21.867,0,0
2003,11,silverstone,6,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:22.081,0,0
2003,11,silverstone,7,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:22.214,0,0
2003,11,silverstone,8,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:22.404,0,0
2003,11,silverstone,9,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:22.591,0,0
2003,11,silverstone,10,pizzonia,PIZ,0,Antônio,Pizzonia,1980-09-11,Brazilian,jaguar,Jaguar,British,1:22.634,0,0
2003,11,silverstone,11,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:22.647,0,0
2003,11,silverstone,12,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:22.811,0,0
2003,11,silverstone,13,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:23.042,0,0
2003,11,silverstone,14,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:23.187,0,0
2003,11,silverstone,15,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:23.574,0,0
2003,11,silverstone,16,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,1:23.844,0,0
2003,11,silverstone,17,firman,,0,Ralph,Firman,1975-05-20,Irish,jordan,Jordan,Irish,1:24.385,0,0
2003,11,silverstone,18,wilson,,0,Justin,Wilson,1978-07-31,British,minardi,Minardi,Italian,1:25.468,0,0
2003,11,silverstone,19,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,1:25.759,0,0
2003,11,silverstone,20,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,0,0,0
2003,12,hockenheimring,1,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:15.167,0,0
2003,12,hockenheimring,2,ralf_schumacher,SCH,0,Ralf,Schumacher,1975-06-30,German,williams,Williams,British,1:15.185,0,0
2003,12,hockenheimring,3,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:15.488,0,0
2003,12,hockenheimring,4,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:15.679,0,0
2003,12,hockenheimring,5,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,1:15.874,0,0
2003,12,hockenheimring,6,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:15.898,0,0
2003,12,hockenheimring,7,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:16.034,0,0
2003,12,hockenheimring,8,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:16.483,0,0
2003,12,hockenheimring,9,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:16.550,0,0
2003,12,hockenheimring,10,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:16.666,0,0
2003,12,hockenheimring,11,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:16.775,0,0
2003,12,hockenheimring,12,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:16.831,0,0
2003,12,hockenheimring,13,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:17.090,0,0
2003,12,hockenheimring,14,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:17.169,0,0
2003,12,hockenheimring,15,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,1:17.557,0,0
2003,12,hockenheimring,16,wilson,,0,Justin,Wilson,1978-07-31,British,jaguar,Jaguar,British,1:18.021,0,0
2003,12,hockenheimring,17,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,1:18.085,0,0
2003,12,hockenheimring,18,firman,,0,Ralph,Firman,1975-05-20,Irish,jordan,Jordan,Irish,1:18.341,0,0
2003,12,hockenheimring,19,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,1:19.023,0,0
2003,12,hockenheimring,20,kiesa,,0,Nicolas,Kiesa,1978-03-03,Danish,minardi,Minardi,Italian,1:19.174,0,0
2003,13,hungaroring,1,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1:21.688,0,0
2003,13,hungaroring,2,ralf_schumacher,SCH,0,Ralf,Schumacher,1975-06-30,German,williams,Williams,British,1:21.944,0,0
2003,13,hungaroring,3,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:22.027,0,0
2003,13,hungaroring,4,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:22.180,0,0
2003,13,hungaroring,5,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:22.180,0,0
2003,13,hungaroring,6,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:22.610,0,0
2003,13,hungaroring,7,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,1:22.742,0,0
2003,13,hungaroring,8,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:22.755,0,0
2003,13,hungaroring,9,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:23.060,0,0
2003,13,hungaroring,10,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:23.369,0,0
2003,13,hungaroring,11,heidfeld,HEI,0,Nick,Heidfeld,1977-05-10,German,sauber,Sauber,Swiss,1:23.621,0,0
2003,13,hungaroring,12,wilson,,0,Justin,Wilson,1978-07-31,British,jaguar,Jaguar,British,1:23.660,0,0
2003,13,hungaroring,13,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:23.726,0,0
2003,13,hungaroring,14,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,1:23.847,0,0
2003,13,hungaroring,15,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:23.982,0,0
2003,13,hungaroring,16,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:24.100,0,0
2003,13,hungaroring,17,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:24.569,0,0
2003,13,hungaroring,18,verstappen,,0,Jos,Verstappen,1972-03-04,Dutch,minardi,Minardi,Italian,1:26.423,0,0
2003,13,hungaroring,19,baumgartner,,0,Zsolt,Baumgartner,1981-01-01,Hungarian,jordan,Jordan,Irish,1:26.678,0,0
2003,13,hungaroring,20,kiesa,,0,Nicolas,Kiesa,1978-03-03,Danish,minardi,Minardi,Italian,1:28.907,0,0
2003,14,monza,1,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1:20.963,0,0
2003,14,monza,2,montoya,MON,0,Juan,Pablo Montoya,1975-09-20,Colombian,williams,Williams,British,1:21.014,0,0
2003,14,monza,3,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,Ferrari,Italian,1:21.242,0,0
2003,14,monza,4,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,1:21.466,0,0
2003,14,monza,5,gene,,0,Marc,Gené,1974-03-29,Spanish,williams,Williams,British,1:21.834,0,0
2003,14,monza,6,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,renault,Renault,French,1:21.944,0,0
2003,14,monza,7,button,BUT,22,Jenson,Button,1980-01-19,British,bar,BAR,British,1:22.301,0,0
2003,14,monza,8,coulthard,COU,0,David,Coulthard,1971-03-27,British,mclaren,McLaren,British,1:22.471,0,0
2003,14,monza,9,panis,,0,Olivier,Panis,1966-09-02,French,toyota,Toyota,Japanese,1:22.488,0,0
2003,14,monza,10,villeneuve,VIL,0,Jacques,Villeneuve,1971-04-09,Canadian,bar,BAR,British,1:22.717,0,0
2003,14,monza,11,webber,WEB,0,Mark,Webber,1976-08-27,Australian,jaguar,Jaguar,British,1:22.754,0,0
2003,14,monza,12,matta,,0,Cristiano,da Matta,1973-09-19,Brazilian,toyota,Toyota,Japanese,1:22.914,0,0
2003,14,monza,13,fisichella,FIS,0,Giancarlo,Fisichella,1973-01-14,Italian,jordan,Jordan,Irish,1:22.992,0,0
2003,14,monza,14,frentzen,,0,Heinz-Harald,Frentzen,1967-05-18,German,sauber,Sauber,Swiss,1:23.216,0,0
